MESSAGE_ID,DEALER_ID,CUSTOMER_ID,CALL_ID,DIRECTION,BODY,STATUS,SENT_AT,CREATED_AT
TXT003602,DLR005,CUS01006,,outbound,Thank you for visiting Coastal BMW! We hope your service experience was excellent. Reply with any feedback.,delivered,2024-01-16 20:00:00,2024-01-16 20:00:00
TXT003603,DLR003,CUS01102,,inbound,"Hi Lauren, your 2022 Honda is due for an oil change. Book online or call Lakeland Ford. Reply STOP to opt out.",delivered,2024-01-15 19:00:00,2024-01-15 19:00:00
TXT003604,DLR003,CUS01597,,outbound,Thank you for visiting Lakeland Ford! We hope your service experience was excellent. Reply with any feedback.,sent,2024-01-16 15:00:00,2024-01-16 15:00:00
TXT003605,DLR001,CUS00093,CALL001197,inbound,"Hi David, this is Sunshine Toyota. Your 2019 BMW appointment is confirmed for January 23. Reply STOP to opt out.",delivered,2024-01-20 13:00:00,2024-01-20 13:00:00
TXT003606,DLR001,CUS00935,,outbound,Hi Robert! Your 2021 Honda is ready for pickup at Sunshine Toyota. Please call us at your convenience.,delivered,2024-01-12 17:00:00,2024-01-12 17:00:00
TXT003607,DLR002,CUS00626,,outbound,"Hi Amber, your 2021 Honda is due for an oil change. Book online or call Bay Area Honda. Reply STOP to opt out.",delivered,2024-01-17 09:00:00,2024-01-17 09:00:00
TXT003608,DLR001,CUS00481,CALL003426,outbound,Thank you for visiting Sunshine Toyota! We hope your service experience was excellent. Reply with any feedback.,delivered,2024-01-19 09:00:00,2024-01-19 09:00:00
TXT003609,DLR005,CUS01300,,outbound,"Hi Melissa, your 2019 Chevrolet is due for an oil change. Book online or call Coastal BMW. Reply STOP to opt out.",delivered,2024-01-16 08:00:00,2024-01-16 08:00:00
TXT003610,DLR004,CUS01833,CALL014981,outbound,"Hi David, this is a courtesy reminder about your lease maturity. Contact Gulf Coast Chevrolet to discuss your options.",delivered,2024-01-10 15:00:00,2024-01-10 15:00:00
TXT003611,DLR001,CUS00675,,outbound,Sunshine Toyota: Your 2020 Ford has an open recall. The repair is FREE. Call us to schedule: (709) 349-2053.,delivered,2024-01-25 11:00:00,2024-01-25 11:00:00
TXT003612,DLR005,CUS01173,,outbound,"Hi David, your 2022 BMW is due for an oil change. Book online or call Coastal BMW. Reply STOP to opt out.",delivered,2024-01-15 13:00:00,2024-01-15 13:00:00
TXT003613,DLR003,CUS01146,,outbound,"Hi Jennifer, this is a courtesy reminder about your lease maturity. Contact Lakeland Ford to discuss your options.",delivered,2024-01-16 17:00:00,2024-01-16 17:00:00
TXT003614,DLR002,CUS00113,CALL012104,outbound,Bay Area Honda: Your 2022 BMW has an open recall. The repair is FREE. Call us to schedule: (401) 213-9195.,received,2024-01-30 10:00:00,2024-01-30 10:00:00
TXT003615,DLR001,CUS01559,CALL000149,outbound,Reminder: Your service appointment at Sunshine Toyota is tomorrow at 3:30 PM. See you then!,delivered,2024-01-24 14:00:00,2024-01-24 14:00:00
TXT003616,DLR003,CUS01065,,outbound,Hi Kevin! Your 2020 Ford is ready for pickup at Lakeland Ford. Please call us at your convenience.,sent,2024-01-12 11:00:00,2024-01-12 11:00:00
TXT003617,DLR002,CUS01798,,outbound,"Hi Danielle, your 2021 Toyota is due for an oil change. Book online or call Bay Area Honda. Reply STOP to opt out.",delivered,2024-01-29 16:00:00,2024-01-29 16:00:00
TXT003618,DLR002,CUS01786,CALL013325,outbound,Reminder: Your service appointment at Bay Area Honda is tomorrow at 2:00 PM. See you then!,received,2024-01-07 13:00:00,2024-01-07 13:00:00
TXT003619,DLR005,CUS00865,CALL004892,outbound,Coastal BMW: Parts for your 2019 Honda have arrived. Call us to schedule your repair appointment.,delivered,2024-01-18 12:00:00,2024-01-18 12:00:00
TXT003620,DLR001,CUS01905,CALL007526,outbound,"Hi Kevin, this is Sunshine Toyota. Your 2022 BMW appointment is confirmed for January 21. Reply STOP to opt out.",delivered,2024-01-15 20:00:00,2024-01-15 20:00:00
TXT003621,DLR005,CUS00228,,outbound,"Hi Rachel, this is a courtesy reminder about your lease maturity. Contact Coastal BMW to discuss your options.",delivered,2024-01-05 16:00:00,2024-01-05 16:00:00
TXT003622,DLR004,CUS01402,CALL008921,inbound,Gulf Coast Chevrolet: Parts for your 2022 Honda have arrived. Call us to schedule your repair appointment.,delivered,2024-01-05 19:00:00,2024-01-05 19:00:00
TXT003623,DLR003,CUS01410,,outbound,"Hi Crystal, this is a courtesy reminder about your lease maturity. Contact Lakeland Ford to discuss your options.",delivered,2024-01-04 19:00:00,2024-01-04 19:00:00
TXT003624,DLR002,CUS00767,,outbound,"Hi Brian, your 2020 Chevrolet is due for an oil change. Book online or call Bay Area Honda. Reply STOP to opt out.",delivered,2024-01-15 15:00:00,2024-01-15 15:00:00
TXT003625,DLR003,CUS00278,,outbound,"Hi Jessica, this is a courtesy reminder about your lease maturity. Contact Lakeland Ford to discuss your options.",delivered,2024-01-04 16:00:00,2024-01-04 16:00:00
TXT003626,DLR001,CUS01984,,outbound,Sunshine Toyota: Parts for your 2022 Ford have arrived. Call us to schedule your repair appointment.,sent,2024-01-30 20:00:00,2024-01-30 20:00:00
TXT003627,DLR002,CUS00301,CALL013805,outbound,Bay Area Honda: Parts for your 2019 Toyota have arrived. Call us to schedule your repair appointment.,failed,2024-01-26 18:00:00,2024-01-26 18:00:00
TXT003628,DLR002,CUS01035,,outbound,Thank you for visiting Bay Area Honda! We hope your service experience was excellent. Reply with any feedback.,delivered,2024-01-27 09:00:00,2024-01-27 09:00:00
TXT003629,DLR005,CUS00487,,outbound,Reminder: Your service appointment at Coastal BMW is tomorrow at 9:00 AM. See you then!,received,2024-01-23 20:00:00,2024-01-23 20:00:00
TXT003630,DLR001,CUS00650,CALL005094,inbound,Sunshine Toyota: Your 2021 Chevrolet has an open recall. The repair is FREE. Call us to schedule: (754) 519-5890.,received,2024-01-07 15:00:00,2024-01-07 15:00:00
TXT003631,DLR004,CUS00550,CALL011498,outbound,"Hi Melissa, your 2019 Chevrolet is due for an oil change. Book online or call Gulf Coast Chevrolet. Reply STOP to opt out.",delivered,2024-01-27 17:00:00,2024-01-27 17:00:00
TXT003632,DLR005,CUS00372,,outbound,"Hi Stephanie, this is Coastal BMW. Your 2020 Chevrolet appointment is confirmed for January 14. Reply STOP to opt out.",delivered,2024-01-11 16:00:00,2024-01-11 16:00:00
TXT003633,DLR005,CUS00861,,outbound,Reminder: Your service appointment at Coastal BMW is tomorrow at 11:30 AM. See you then!,delivered,2024-01-01 09:00:00,2024-01-01 09:00:00
TXT003634,DLR004,CUS00412,CALL013985,outbound,Gulf Coast Chevrolet: Parts for your 2019 BMW have arrived. Call us to schedule your repair appointment.,delivered,2024-01-04 09:00:00,2024-01-04 09:00:00
TXT003635,DLR003,CUS00062,CALL000193,outbound,"Hi Maria, this is Lakeland Ford. Your 2021 Ford appointment is confirmed for January 31. Reply STOP to opt out.",failed,2024-01-24 15:00:00,2024-01-24 15:00:00
TXT003636,DLR001,CUS00059,,outbound,Sunshine Toyota: Your 2022 BMW has an open recall. The repair is FREE. Call us to schedule: (987) 586-2456.,delivered,2024-01-30 15:00:00,2024-01-30 15:00:00
TXT003637,DLR005,CUS01164,CALL003327,outbound,Coastal BMW: Parts for your 2020 BMW have arrived. Call us to schedule your repair appointment.,received,2024-01-18 18:00:00,2024-01-18 18:00:00
TXT003638,DLR002,CUS00012,,inbound,"Hi Stephanie, your 2022 Honda is due for an oil change. Book online or call Bay Area Honda. Reply STOP to opt out.",delivered,2024-01-25 18:00:00,2024-01-25 18:00:00
TXT003639,DLR004,CUS01795,,outbound,"Hi Anthony, this is a courtesy reminder about your lease maturity. Contact Gulf Coast Chevrolet to discuss your options.",delivered,2024-01-28 16:00:00,2024-01-28 16:00:00
TXT003640,DLR001,CUS00908,,outbound,"Hi Jessica, your 2021 BMW is due for an oil change. Book online or call Sunshine Toyota. Reply STOP to opt out.",delivered,2024-01-16 13:00:00,2024-01-16 13:00:00
TXT003641,DLR003,CUS01221,CALL013841,outbound,Lakeland Ford: Your 2022 Honda has an open recall. The repair is FREE. Call us to schedule: (646) 214-1546.,delivered,2024-01-06 12:00:00,2024-01-06 12:00:00
TXT003642,DLR002,CUS01380,CALL006121,outbound,Hi Crystal! Your 2019 Chevrolet is ready for pickup at Bay Area Honda. Please call us at your convenience.,delivered,2024-01-06 18:00:00,2024-01-06 18:00:00
TXT003643,DLR002,CUS01679,,outbound,"Hi Steven, this is a courtesy reminder about your lease maturity. Contact Bay Area Honda to discuss your options.",delivered,2024-01-18 20:00:00,2024-01-18 20:00:00
TXT003644,DLR002,CUS00675,,outbound,Reminder: Your service appointment at Bay Area Honda is tomorrow at 4:30 PM. See you then!,sent,2024-01-23 12:00:00,2024-01-23 12:00:00
TXT003645,DLR003,CUS01151,CALL008489,outbound,Thank you for visiting Lakeland Ford! We hope your service experience was excellent. Reply with any feedback.,delivered,2024-01-06 09:00:00,2024-01-06 09:00:00
TXT003646,DLR005,CUS00561,CALL010427,inbound,Coastal BMW: Your 2022 Honda has an open recall. The repair is FREE. Call us to schedule: (700) 764-4684.,delivered,2024-01-06 18:00:00,2024-01-06 18:00:00
TXT003647,DLR005,CUS01070,,inbound,Thank you for visiting Coastal BMW! We hope your service experience was excellent. Reply with any feedback.,delivered,2024-01-14 08:00:00,2024-01-14 08:00:00
TXT003648,DLR005,CUS01967,,outbound,"Hi Brian, your 2020 Ford is due for an oil change. Book online or call Coastal BMW. Reply STOP to opt out.",delivered,2024-01-16 18:00:00,2024-01-16 18:00:00
TXT003649,DLR003,CUS00343,CALL005713,inbound,Lakeland Ford: Your 2019 Chevrolet has an open recall. The repair is FREE. Call us to schedule: (657) 572-4409.,delivered,2024-01-23 14:00:00,2024-01-23 14:00:00
TXT003650,DLR003,CUS01893,,outbound,Thank you for visiting Lakeland Ford! We hope your service experience was excellent. Reply with any feedback.,delivered,2024-01-22 17:00:00,2024-01-22 17:00:00
TXT003651,DLR005,CUS00872,,outbound,"Hi Maria, this is a courtesy reminder about your lease maturity. Contact Coastal BMW to discuss your options.",delivered,2024-01-25 08:00:00,2024-01-25 08:00:00
TXT003652,DLR004,CUS00190,CALL010396,outbound,Reminder: Your service appointment at Gulf Coast Chevrolet is tomorrow at 10:00 AM. See you then!,sent,2024-01-04 13:00:00,2024-01-04 13:00:00
TXT003653,DLR003,CUS00947,,outbound,"Hi Brian, this is Lakeland Ford. Your 2021 Toyota appointment is confirmed for January 31. Reply STOP to opt out.",delivered,2024-01-26 17:00:00,2024-01-26 17:00:00
TXT003654,DLR001,CUS01169,,outbound,"Hi Steven, this is a courtesy reminder about your lease maturity. Contact Sunshine Toyota to discuss your options.",delivered,2024-01-18 12:00:00,2024-01-18 12:00:00
TXT003655,DLR001,CUS00665,CALL004462,outbound,Sunshine Toyota: Parts for your 2021 Ford have arrived. Call us to schedule your repair appointment.,delivered,2024-01-29 16:00:00,2024-01-29 16:00:00
TXT003656,DLR002,CUS01289,,outbound,Bay Area Honda: Parts for your 2022 Ford have arrived. Call us to schedule your repair appointment.,delivered,2024-01-24 18:00:00,2024-01-24 18:00:00
TXT003657,DLR003,CUS01387,CALL013067,outbound,"Hi Michael, this is a courtesy reminder about your lease maturity. Contact Lakeland Ford to discuss your options.",sent,2024-01-07 11:00:00,2024-01-07 11:00:00
TXT003658,DLR002,CUS00774,CALL008047,outbound,Bay Area Honda: Your 2020 BMW has an open recall. The repair is FREE. Call us to schedule: (985) 621-3304.,delivered,2024-01-25 19:00:00,2024-01-25 19:00:00
TXT003659,DLR002,CUS00486,CALL014445,inbound,"Hi Jennifer, this is Bay Area Honda. Your 2021 BMW appointment is confirmed for January 11. Reply STOP to opt out.",delivered,2024-01-04 18:00:00,2024-01-04 18:00:00
TXT003660,DLR001,CUS00291,CALL000002,inbound,"Hi Eric, your 2022 Chevrolet is due for an oil change. Book online or call Sunshine Toyota. Reply STOP to opt out.",delivered,2024-01-26 11:00:00,2024-01-26 11:00:00
TXT003661,DLR005,CUS00604,CALL000295,inbound,Coastal BMW: Your 2022 BMW has an open recall. The repair is FREE. Call us to schedule: (636) 624-2420.,delivered,2024-01-01 18:00:00,2024-01-01 18:00:00
TXT003662,DLR004,CUS00255,CALL001151,outbound,Gulf Coast Chevrolet: Parts for your 2019 BMW have arrived. Call us to schedule your repair appointment.,delivered,2024-01-18 08:00:00,2024-01-18 08:00:00
TXT003663,DLR001,CUS01221,,outbound,Sunshine Toyota: Parts for your 2022 Ford have arrived. Call us to schedule your repair appointment.,failed,2024-01-21 20:00:00,2024-01-21 20:00:00
TXT003664,DLR002,CUS01876,CALL004790,outbound,Bay Area Honda: Your 2020 Ford has an open recall. The repair is FREE. Call us to schedule: (200) 693-4100.,received,2024-01-16 17:00:00,2024-01-16 17:00:00
TXT003665,DLR004,CUS00934,,outbound,Gulf Coast Chevrolet: Parts for your 2021 BMW have arrived. Call us to schedule your repair appointment.,delivered,2024-01-29 12:00:00,2024-01-29 12:00:00
TXT003666,DLR001,CUS00028,CALL006270,outbound,Thank you for visiting Sunshine Toyota! We hope your service experience was excellent. Reply with any feedback.,failed,2024-01-16 19:00:00,2024-01-16 19:00:00
TXT003667,DLR004,CUS00621,CALL012629,outbound,Gulf Coast Chevrolet: Parts for your 2022 BMW have arrived. Call us to schedule your repair appointment.,delivered,2024-01-28 08:00:00,2024-01-28 08:00:00
TXT003668,DLR001,CUS01193,,outbound,Sunshine Toyota: Your 2022 Toyota has an open recall. The repair is FREE. Call us to schedule: (529) 321-2319.,delivered,2024-01-08 13:00:00,2024-01-08 13:00:00
TXT003669,DLR005,CUS00044,CALL000993,outbound,Hi Nicole! Your 2020 Toyota is ready for pickup at Coastal BMW. Please call us at your convenience.,delivered,2024-01-04 15:00:00,2024-01-04 15:00:00
TXT003670,DLR003,CUS00375,CALL012397,outbound,Thank you for visiting Lakeland Ford! We hope your service experience was excellent. Reply with any feedback.,delivered,2024-01-29 09:00:00,2024-01-29 09:00:00
TXT003671,DLR003,CUS01420,,outbound,"Hi Melissa, this is Lakeland Ford. Your 2022 BMW appointment is confirmed for February 04. Reply STOP to opt out.",delivered,2024-01-30 19:00:00,2024-01-30 19:00:00
TXT003672,DLR001,CUS01796,,outbound,Reminder: Your service appointment at Sunshine Toyota is tomorrow at 9:00 AM. See you then!,delivered,2024-01-27 08:00:00,2024-01-27 08:00:00
TXT003673,DLR002,CUS00936,CALL011402,outbound,Reminder: Your service appointment at Bay Area Honda is tomorrow at 3:30 PM. See you then!,sent,2024-01-30 09:00:00,2024-01-30 09:00:00
TXT003674,DLR002,CUS00146,,outbound,Bay Area Honda: Your 2021 Ford has an open recall. The repair is FREE. Call us to schedule: (468) 791-7315.,received,2024-01-13 19:00:00,2024-01-13 19:00:00
TXT003675,DLR004,CUS00265,,outbound,Hi Anthony! Your 2022 BMW is ready for pickup at Gulf Coast Chevrolet. Please call us at your convenience.,delivered,2024-01-13 15:00:00,2024-01-13 15:00:00
TXT003676,DLR004,CUS01337,,outbound,Hi Brian! Your 2019 BMW is ready for pickup at Gulf Coast Chevrolet. Please call us at your convenience.,delivered,2024-01-07 19:00:00,2024-01-07 19:00:00
TXT003677,DLR003,CUS01887,CALL004959,outbound,Lakeland Ford: Parts for your 2019 Chevrolet have arrived. Call us to schedule your repair appointment.,delivered,2024-01-15 10:00:00,2024-01-15 10:00:00
TXT003678,DLR002,CUS01842,,outbound,Bay Area Honda: Parts for your 2021 Honda have arrived. Call us to schedule your repair appointment.,delivered,2024-01-10 20:00:00,2024-01-10 20:00:00
TXT003679,DLR002,CUS01994,,outbound,Thank you for visiting Bay Area Honda! We hope your service experience was excellent. Reply with any feedback.,delivered,2024-01-22 20:00:00,2024-01-22 20:00:00
TXT003680,DLR002,CUS00621,,outbound,"Hi Eric, your 2021 BMW is due for an oil change. Book online or call Bay Area Honda. Reply STOP to opt out.",delivered,2024-01-15 10:00:00,2024-01-15 10:00:00
TXT003681,DLR001,CUS00521,CALL002068,inbound,"Hi Carlos, this is Sunshine Toyota. Your 2019 Chevrolet appointment is confirmed for February 02. Reply STOP to opt out.",delivered,2024-01-27 19:00:00,2024-01-27 19:00:00
TXT003682,DLR002,CUS01501,,outbound,Reminder: Your service appointment at Bay Area Honda is tomorrow at 4:00 PM. See you then!,delivered,2024-01-15 17:00:00,2024-01-15 17:00:00
TXT003683,DLR001,CUS01124,,outbound,Thank you for visiting Sunshine Toyota! We hope your service experience was excellent. Reply with any feedback.,delivered,2024-01-21 15:00:00,2024-01-21 15:00:00
TXT003684,DLR003,CUS01046,CALL012392,outbound,"Hi Amber, this is a courtesy reminder about your lease maturity. Contact Lakeland Ford to discuss your options.",delivered,2024-01-15 11:00:00,2024-01-15 11:00:00
TXT003685,DLR004,CUS00892,CALL004666,outbound,Gulf Coast Chevrolet: Parts for your 2020 BMW have arrived. Call us to schedule your repair appointment.,failed,2024-01-29 13:00:00,2024-01-29 13:00:00
TXT003686,DLR002,CUS00429,CALL011050,outbound,"Hi William, this is Bay Area Honda. Your 2021 Chevrolet appointment is confirmed for January 09. Reply STOP to opt out.",received,2024-01-05 10:00:00,2024-01-05 10:00:00
TXT003687,DLR001,CUS00982,,outbound,Reminder: Your service appointment at Sunshine Toyota is tomorrow at 2:30 PM. See you then!,failed,2024-01-19 08:00:00,2024-01-19 08:00:00
TXT003688,DLR001,CUS01514,,outbound,"Hi Nicole, your 2019 Ford is due for an oil change. Book online or call Sunshine Toyota. Reply STOP to opt out.",delivered,2024-01-06 18:00:00,2024-01-06 18:00:00
TXT003689,DLR005,CUS01027,,outbound,Hi Michael! Your 2019 Toyota is ready for pickup at Coastal BMW. Please call us at your convenience.,delivered,2024-01-19 20:00:00,2024-01-19 20:00:00
TXT003690,DLR002,CUS01132,,outbound,"Hi Lauren, your 2022 Ford is due for an oil change. Book online or call Bay Area Honda. Reply STOP to opt out.",sent,2024-01-10 15:00:00,2024-01-10 15:00:00
TXT003691,DLR003,CUS00446,CALL005913,outbound,Hi Amber! Your 2022 Toyota is ready for pickup at Lakeland Ford. Please call us at your convenience.,sent,2024-01-03 20:00:00,2024-01-03 20:00:00
TXT003692,DLR003,CUS00651,CALL009062,outbound,"Hi Eric, this is a courtesy reminder about your lease maturity. Contact Lakeland Ford to discuss your options.",delivered,2024-01-17 16:00:00,2024-01-17 16:00:00
TXT003693,DLR001,CUS00822,CALL013838,outbound,Thank you for visiting Sunshine Toyota! We hope your service experience was excellent. Reply with any feedback.,delivered,2024-01-14 09:00:00,2024-01-14 09:00:00
TXT003694,DLR005,CUS01844,CALL012567,outbound,Coastal BMW: Parts for your 2022 Honda have arrived. Call us to schedule your repair appointment.,delivered,2024-01-23 17:00:00,2024-01-23 17:00:00
TXT003695,DLR003,CUS01807,CALL013049,inbound,"Hi Michael, your 2021 BMW is due for an oil change. Book online or call Lakeland Ford. Reply STOP to opt out.",delivered,2024-01-17 09:00:00,2024-01-17 09:00:00
TXT003696,DLR001,CUS00019,,inbound,Thank you for visiting Sunshine Toyota! We hope your service experience was excellent. Reply with any feedback.,delivered,2024-01-21 17:00:00,2024-01-21 17:00:00
TXT003697,DLR001,CUS00541,CALL014860,outbound,Sunshine Toyota: Parts for your 2021 Toyota have arrived. Call us to schedule your repair appointment.,delivered,2024-01-02 16:00:00,2024-01-02 16:00:00
TXT003698,DLR001,CUS00310,,outbound,"Hi Melissa, this is Sunshine Toyota. Your 2021 Ford appointment is confirmed for January 21. Reply STOP to opt out.",delivered,2024-01-18 16:00:00,2024-01-18 16:00:00
TXT003699,DLR005,CUS01765,,outbound,"Hi Anthony, your 2022 BMW is due for an oil change. Book online or call Coastal BMW. Reply STOP to opt out.",sent,2024-01-18 13:00:00,2024-01-18 13:00:00
TXT003700,DLR002,CUS00591,CALL009405,outbound,"Hi Eric, your 2020 Chevrolet is due for an oil change. Book online or call Bay Area Honda. Reply STOP to opt out.",delivered,2024-01-19 13:00:00,2024-01-19 13:00:00
TXT003701,DLR003,CUS01420,CALL012046,outbound,"Hi Melissa, this is Lakeland Ford. Your 2021 Honda appointment is confirmed for January 22. Reply STOP to opt out.",delivered,2024-01-20 09:00:00,2024-01-20 09:00:00
TXT003702,DLR001,CUS01815,,outbound,"Hi Kevin, this is a courtesy reminder about your lease maturity. Contact Sunshine Toyota to discuss your options.",delivered,2024-01-30 09:00:00,2024-01-30 09:00:00
TXT003703,DLR005,CUS00402,,outbound,"Hi Stephanie, this is Coastal BMW. Your 2019 Toyota appointment is confirmed for January 25. Reply STOP to opt out.",delivered,2024-01-20 09:00:00,2024-01-20 09:00:00
TXT003704,DLR002,CUS01149,,outbound,Bay Area Honda: Parts for your 2021 Toyota have arrived. Call us to schedule your repair appointment.,delivered,2024-01-30 09:00:00,2024-01-30 09:00:00
TXT003705,DLR003,CUS01168,,outbound,Thank you for visiting Lakeland Ford! We hope your service experience was excellent. Reply with any feedback.,delivered,2024-01-22 18:00:00,2024-01-22 18:00:00
TXT003706,DLR001,CUS00170,CALL008173,outbound,"Hi Heather, your 2021 BMW is due for an oil change. Book online or call Sunshine Toyota. Reply STOP to opt out.",received,2024-01-19 15:00:00,2024-01-19 15:00:00
TXT003707,DLR002,CUS01162,,outbound,"Hi Lauren, this is Bay Area Honda. Your 2022 Chevrolet appointment is confirmed for January 31. Reply STOP to opt out.",delivered,2024-01-27 13:00:00,2024-01-27 13:00:00
TXT003708,DLR005,CUS01015,CALL014674,inbound,Thank you for visiting Coastal BMW! We hope your service experience was excellent. Reply with any feedback.,delivered,2024-01-09 17:00:00,2024-01-09 17:00:00
TXT003709,DLR004,CUS01449,,inbound,"Hi William, your 2019 Toyota is due for an oil change. Book online or call Gulf Coast Chevrolet. Reply STOP to opt out.",sent,2024-01-23 09:00:00,2024-01-23 09:00:00
TXT003710,DLR002,CUS00406,,outbound,Thank you for visiting Bay Area Honda! We hope your service experience was excellent. Reply with any feedback.,sent,2024-01-11 16:00:00,2024-01-11 16:00:00
TXT003711,DLR003,CUS01506,,outbound,"Hi Jennifer, your 2022 Ford is due for an oil change. Book online or call Lakeland Ford. Reply STOP to opt out.",delivered,2024-01-18 11:00:00,2024-01-18 11:00:00
TXT003712,DLR005,CUS00796,,outbound,Coastal BMW: Parts for your 2022 Ford have arrived. Call us to schedule your repair appointment.,delivered,2024-01-13 17:00:00,2024-01-13 17:00:00
TXT003713,DLR002,CUS00109,CALL005386,outbound,"Hi Jason, your 2022 Ford is due for an oil change. Book online or call Bay Area Honda. Reply STOP to opt out.",delivered,2024-01-15 09:00:00,2024-01-15 09:00:00
TXT003714,DLR003,CUS01193,,outbound,"Hi Daniel, this is Lakeland Ford. Your 2020 Honda appointment is confirmed for February 01. Reply STOP to opt out.",delivered,2024-01-25 18:00:00,2024-01-25 18:00:00
TXT003715,DLR003,CUS01649,CALL012764,outbound,Lakeland Ford: Your 2020 Honda has an open recall. The repair is FREE. Call us to schedule: (576) 908-7399.,delivered,2024-01-26 20:00:00,2024-01-26 20:00:00
TXT003716,DLR001,CUS00340,CALL001431,outbound,Thank you for visiting Sunshine Toyota! We hope your service experience was excellent. Reply with any feedback.,delivered,2024-01-20 14:00:00,2024-01-20 14:00:00
TXT003717,DLR005,CUS00612,CALL010329,outbound,"Hi Stephanie, this is a courtesy reminder about your lease maturity. Contact Coastal BMW to discuss your options.",delivered,2024-01-02 18:00:00,2024-01-02 18:00:00
TXT003718,DLR003,CUS01586,CALL014891,outbound,Lakeland Ford: Your 2020 Ford has an open recall. The repair is FREE. Call us to schedule: (672) 987-9915.,failed,2024-01-23 14:00:00,2024-01-23 14:00:00
TXT003719,DLR002,CUS00932,CALL014306,outbound,"Hi Maria, your 2019 Ford is due for an oil change. Book online or call Bay Area Honda. Reply STOP to opt out.",delivered,2024-01-11 13:00:00,2024-01-11 13:00:00
TXT003720,DLR003,CUS00665,,outbound,"Hi Robert, this is a courtesy reminder about your lease maturity. Contact Lakeland Ford to discuss your options.",failed,2024-01-19 12:00:00,2024-01-19 12:00:00
TXT003721,DLR003,CUS00690,,outbound,"Hi Crystal, your 2019 Ford is due for an oil change. Book online or call Lakeland Ford. Reply STOP to opt out.",delivered,2024-01-29 16:00:00,2024-01-29 16:00:00
TXT003722,DLR001,CUS01260,CALL004851,outbound,Hi Crystal! Your 2022 Ford is ready for pickup at Sunshine Toyota. Please call us at your convenience.,delivered,2024-01-28 13:00:00,2024-01-28 13:00:00
TXT003723,DLR003,CUS01785,,outbound,"Hi Kevin, this is Lakeland Ford. Your 2019 BMW appointment is confirmed for January 29. Reply STOP to opt out.",delivered,2024-01-26 13:00:00,2024-01-26 13:00:00
TXT003724,DLR001,CUS01894,,outbound,Thank you for visiting Sunshine Toyota! We hope your service experience was excellent. Reply with any feedback.,delivered,2024-01-21 16:00:00,2024-01-21 16:00:00
TXT003725,DLR003,CUS00974,,outbound,Thank you for visiting Lakeland Ford! We hope your service experience was excellent. Reply with any feedback.,delivered,2024-01-14 18:00:00,2024-01-14 18:00:00
TXT003726,DLR004,CUS01959,,outbound,Hi William! Your 2022 Chevrolet is ready for pickup at Gulf Coast Chevrolet. Please call us at your convenience.,delivered,2024-01-16 09:00:00,2024-01-16 09:00:00
TXT003727,DLR002,CUS01988,,outbound,Bay Area Honda: Parts for your 2020 Honda have arrived. Call us to schedule your repair appointment.,delivered,2024-01-05 20:00:00,2024-01-05 20:00:00
TXT003728,DLR002,CUS00319,CALL009457,outbound,Bay Area Honda: Your 2022 Toyota has an open recall. The repair is FREE. Call us to schedule: (503) 327-5666.,delivered,2024-01-18 18:00:00,2024-01-18 18:00:00
TXT003729,DLR004,CUS00462,CALL013531,outbound,Gulf Coast Chevrolet: Your 2019 BMW has an open recall. The repair is FREE. Call us to schedule: (525) 559-6399.,delivered,2024-01-24 15:00:00,2024-01-24 15:00:00
TXT003730,DLR004,CUS00540,,outbound,"Hi Crystal, this is a courtesy reminder about your lease maturity. Contact Gulf Coast Chevrolet to discuss your options.",delivered,2024-01-13 14:00:00,2024-01-13 14:00:00
TXT003731,DLR002,CUS00183,,outbound,"Hi David, this is a courtesy reminder about your lease maturity. Contact Bay Area Honda to discuss your options.",delivered,2024-01-16 15:00:00,2024-01-16 15:00:00
TXT003732,DLR004,CUS00471,,inbound,"Hi Eric, this is a courtesy reminder about your lease maturity. Contact Gulf Coast Chevrolet to discuss your options.",delivered,2024-01-29 09:00:00,2024-01-29 09:00:00
TXT003733,DLR001,CUS01077,CALL005680,inbound,Sunshine Toyota: Parts for your 2019 BMW have arrived. Call us to schedule your repair appointment.,delivered,2024-01-02 14:00:00,2024-01-02 14:00:00
TXT003734,DLR002,CUS00117,CALL000839,outbound,"Hi Mark, this is Bay Area Honda. Your 2019 Chevrolet appointment is confirmed for January 09. Reply STOP to opt out.",delivered,2024-01-04 16:00:00,2024-01-04 16:00:00
TXT003735,DLR002,CUS01117,CALL000597,outbound,"Hi Michael, your 2020 Chevrolet is due for an oil change. Book online or call Bay Area Honda. Reply STOP to opt out.",delivered,2024-01-17 19:00:00,2024-01-17 19:00:00
TXT003736,DLR001,CUS00147,,inbound,"Hi Mark, this is Sunshine Toyota. Your 2019 BMW appointment is confirmed for January 18. Reply STOP to opt out.",delivered,2024-01-13 08:00:00,2024-01-13 08:00:00
TXT003737,DLR002,CUS00320,,inbound,"Hi Heather, your 2020 Toyota is due for an oil change. Book online or call Bay Area Honda. Reply STOP to opt out.",delivered,2024-01-15 16:00:00,2024-01-15 16:00:00
TXT003738,DLR005,CUS01679,,outbound,Reminder: Your service appointment at Coastal BMW is tomorrow at 10:30 AM. See you then!,sent,2024-01-15 17:00:00,2024-01-15 17:00:00
TXT003739,DLR003,CUS01837,,outbound,Reminder: Your service appointment at Lakeland Ford is tomorrow at 10:00 AM. See you then!,delivered,2024-01-10 11:00:00,2024-01-10 11:00:00
